Theta (deg),Phi (deg),Frequency (MHz),Gain (dBi),Return Loss (dB),Return Loss (deg),Return Loss Reference (dB),Return Loss Reference (deg),Insertion Loss (dB),Intertion Loss (deg),Absolute Gain (dBi),Insertion (deg)
0,0,1029,7.355896163,-9.639095306,-61.84027481,0.113039985,177.1483154,-23.61901665,0,7.855487517,124.0813446
0,0,1030,7.381788257,-9.639356613,-61.28705597,0.228531376,-177.3015289,-23.60444641,0,7.881347756,122.278511
0,0,1031,7.408269861,-9.636722565,-60.73660278,0.324184418,-171.7389374,-23.58981514,0,7.908150571,120.474472
0,0,1032,7.435304963,-9.628638268,-60.18981171,0.372042,-166.1564789,-23.57509995,0,7.936172889,118.6691971
0,0,1033,7.46283835,-9.613585472,-59.64635468,0.37033087,-160.5582123,-23.56027031,0,7.965549954,116.8626938
0,0,1034,7.490709902,-9.591586113,-59.10486984,0.355260462,-154.9483948,-23.54540062,0,7.996128943,115.0549774
0,0,1035,7.519070397,-9.564156532,-58.56407547,0.336713761,-149.333847,-23.53025436,0,8.027886822,113.2460709
0,0,1036,7.54753465,-9.534259796,-58.02276993,0.333647579,-143.7111053,-23.515131,0,8.060081617,111.435936
0,0,1037,7.576085592,-9.505176544,-57.48025513,0.325006604,-138.0821991,-23.49996185,0,8.092289429,109.6245499
0,0,1038,7.60446583,-9.479650497,-56.93616486,0.326042265,-132.4466553,-23.48491859,0,8.123902064,107.8119431
0,0,1039,7.632549575,-9.460296631,-56.39021683,0.332342088,-126.8016968,-23.47004128,0,8.154450927,105.9980698
0,0,1040,7.660050824,-9.448271751,-55.84240723,0.345132738,-121.1488113,-23.45553017,0,8.183490046,104.1829758
0,0,1041,7.687046316,-9.443664551,-55.2927475,0.362940788,-115.4863281,-23.44124413,0,8.21107603,102.3666229
0,0,1042,7.713499736,-9.445548058,-54.74176407,0.418977171,-109.8179245,-23.42724037,0,8.237287961,100.5490189
0,0,1043,7.73944569,-9.452162743,-54.18999863,0.469852835,-104.1410599,-23.41352654,0,8.262386765,98.73020935
0,0,1044,7.765002705,-9.460886002,-53.63842773,0.510769725,-98.4593811,-23.40002632,0,8.286828806,96.91016388
0,0,1045,7.790316013,-9.468383789,-53.08827972,0.545843303,-92.77272797,-23.38663673,0,8.311185791,95.08889008
0,0,1046,7.815481254,-9.471621513,-52.54088593,0.586883783,-87.08391571,-23.37330437,0,8.335938643,93.26638031
0,0,1047,7.839968456,-9.468403816,-51.99681473,0.62458539,-81.39228058,-23.36060143,0,8.360835682,91.44265747
0,0,1048,7.8642471,-9.458395958,-51.45563889,0.67569524,-75.699646,-23.34810066,0,8.386391211,89.61773682
0,0,1049,7.888502472,-9.442261696,-50.91637039,0.733448982,-70.00645447,-23.33565903,0,8.412712125,87.79159546
0,0,1050,7.913148738,-9.422002792,-50.37751389,0.798024058,-64.31195831,-23.32290459,0,8.439964271,85.96421814
0,0,1051,7.937720706,-9.400845528,-49.83798981,0.877554178,-58.61785126,-23.31032562,0,8.467272364,84.13561249
0,0,1052,7.962180144,-9.382033348,-49.2971611,0.949231029,-52.92766571,-23.29790688,0,8.494177332,82.30581665
0,0,1053,7.986162593,-9.368365288,-48.75469208,1.055291772,-47.24365997,-23.28594017,0,8.519944115,80.47470856
0,0,1054,8.009727026,-9.36157608,-48.21045685,1.186061859,-41.56322098,-23.2742939,0,8.544397226,78.64237213
0,0,1055,8.032575739,-9.362294197,-47.66435623,1.345888734,-35.89115524,-23.26319313,0,8.567151866,76.80879974
0,0,1056,8.054990864,-9.370296478,-47.11658859,1.435461044,-30.22518158,-23.2522831,0,8.588519887,74.97397614
0,0,1057,8.07670903,-9.384115219,-46.56758881,1.445127249,-24.56604004,-23.24175453,0,8.608434991,73.13790894
0,0,1058,8.097644252,-9.401432037,-46.01803207,1.431675076,-18.91076469,-23.23162079,0,8.627119858,71.30062103
0,0,1059,8.117855501,-9.419284821,-45.46896362,1.411564708,-13.25852394,-23.22175026,0,8.645021689,69.46212006
0,0,1060,8.137361694,-9.43451786,-44.92168808,1.41010201,-7.611265659,-23.21205139,0,8.662565809,67.6223526
0,0,1061,8.15612285,-9.444368362,-44.37729263,1.420870304,-1.971913576,-23.20251846,0,8.680062312,65.78136444
0,0,1062,8.174117078,-9.447026253,-43.83640289,1.433637857,3.664714575,-23.1932354,0,8.697715862,63.93915558
0,0,1063,8.191746147,-9.442996979,-43.29818726,1.47567904,9.298970222,-23.18388939,0,8.715861479,62.0956955
0,0,1064,8.208812917,-9.433503151,-42.76142883,1.535795093,14.92898655,-23.17476654,0,8.734147489,60.25101852
0,0,1065,8.225364393,-9.421174049,-42.2248764,1.614395142,20.5569458,-23.16590881,0,8.752286819,58.40511703
0,0,1066,8.241689808,-9.409263611,-41.68755341,1.717517972,26.1846962,-23.15711594,0,8.77015101,56.5579567
0,0,1067,8.25760347,-9.400917053,-41.14883423,1.938712835,31.81259727,-23.14866257,0,8.787145852,54.70954895
0,0,1068,8.273110418,-9.398217201,-40.60840607,2.012319088,37.44334412,-23.14063263,0,8.803003032,52.8598671
0,0,1069,8.288370188,-9.402774811,-40.06616974,2.026139021,43.07645416,-23.13295555,0,8.81767172,51.00894928
0,0,1070,8.303519427,-9.415029526,-39.52212906,1.955637217,48.71132278,-23.12558365,0,8.831235103,49.15678787
0,0,1071,8.318363191,-9.434335709,-38.97645569,1.833321095,54.3509407,-23.11878014,0,8.843590722,47.3033638
0,0,1072,8.333253178,-9.458985329,-38.42967606,1.629405618,59.99464035,-23.1121788,0,8.855322001,45.44865036
0,0,1073,8.348175164,-9.486124992,-37.88247299,1.351308346,65.65198517,-23.10575867,0,8.866789497,43.59269714
0,0,1074,8.363038628,-9.512404442,-37.33591843,1.125359297,71.32709503,-23.09957504,0,8.878331067,41.73553467
0,0,1075,8.377869398,-9.534592628,-36.79145813,0.928434253,77.02804565,-23.09356689,0,8.890374675,39.87713242
0,0,1076,8.392803931,-9.550275803,-36.25027084,0.779210865,82.74154663,-23.08756256,0,8.903348814,38.01748657
0,0,1077,8.407864238,-9.558385849,-35.71243286,0.659906924,88.46834564,-23.08150482,0,8.917398487,36.15660858
0,0,1078,8.42294645,-9.559620857,-35.17725372,0.448286831,94.20794678,-23.07546234,0,8.932326984,34.29449844
0,0,1079,8.4377922,-9.55632019,-34.64331818,0.3016918,99.95659637,-23.06965828,0,8.947583659,32.4311676
0,0,1080,8.452555107,-9.551325798,-34.10958862,0.181094438,105.7166672,-23.06390381,0,8.962969025,30.56664085
0,0,1081,8.467068172,-9.54816246,-33.57493973,0.105800807,111.4836273,-23.05833817,0,8.977876759,28.70085526
0,0,1082,8.481438304,-9.549500465,-33.03897858,0.047285199,117.2650604,-23.05285645,0,8.992079917,26.83383942
0,0,1083,8.495480399,-9.557528496,-32.50147629,0.003408547,123.0579987,-23.0476532,0,9.005121386,24.96559906
0,0,1084,8.509211535,-9.57333374,-31.96220779,-0.034821022,128.8630524,-23.04272079,0,9.016888601,23.09606552
0,0,1085,8.522843339,-9.597165108,-31.42124367,-0.052425709,134.6784515,-23.03785706,0,9.027574321,21.2252636
0,0,1086,8.53623839,-9.627643585,-30.87897491,-0.039244141,140.5032959,-23.03320885,0,9.037227924,19.35320854
0,0,1087,8.549633111,-9.662299156,-30.33585548,0.010564904,146.3365631,-23.02854919,0,9.046404077,17.47986984
0,0,1088,8.563033135,-9.698009491,-29.79283524,0.080788881,152.1767578,-23.02388191,0,9.055496441,15.60525894
0,0,1089,8.576297227,-9.731064796,-29.25118256,0.159682408,158.021698,-23.01935768,0,9.064808348,13.72938156
0,0,1090,8.589806767,-9.758171082,-28.71229172,0.190688342,163.87117,-23.01460457,0,9.075102013,11.85229206
0,0,1091,8.603518031,-9.777787209,-28.17693901,0.168993399,169.7228851,-23.00967407,0,9.086499989,9.973949432
0,0,1092,8.617350074,-9.790014267,-27.64486122,0.106477633,175.5764923,-23.00464821,0,9.098896019,8.094387054
0,0,1093,8.63147205,-9.796089172,-27.11499596,0.007743287,-178.5670166,-22.99935722,0,9.112306203,6.213582516
0,0,1094,8.645477093,-9.7992239,-26.58587456,-0.102732994,-172.7071838,-22.99420738,0,9.125944387,4.331615925
0,0,1095,8.659665962,-9.802709579,-26.05630112,-0.206421658,-166.8430481,-22.98889732,0,9.139725672,2.448393583
0,0,1096,8.673668031,-9.8093853,-25.52562904,-0.292050272,-160.9345551,-22.98379707,0,9.152948161,0.563909709
0,0,1097,8.687694414,-9.821905136,-24.99335861,-0.345627427,-154.9994202,-22.97869492,0,9.165516102,-1.321805596
0,0,1098,8.701519443,-9.842329025,-24.45930862,-0.376342475,-149.0603485,-22.97381592,0,9.176971989,-3.20874095
0,0,1099,8.715230253,-9.870689392,-23.92342949,-0.377254039,-143.1177979,-22.96907234,0,9.187413585,-5.096960545
0,0,1100,8.728797634,-9.906920433,-23.38570595,-0.336895317,-137.1720123,-22.9644928,0,9.196838941,-6.986429214
0,0,1101,8.742307143,-9.949041367,-22.8466053,-0.225326493,-131.2243195,-22.95999146,0,9.205581206,-8.877142906
0,0,1102,8.755893329,-9.994133949,-22.30674744,0.068521813,-125.2757645,-22.9554348,0,9.214120508,-10.76912498
0,0,1103,8.769614777,-10.03803349,-21.76716995,0.149347976,-119.3274612,-22.95076561,0,9.222984227,-12.66232967
0,0,1104,8.783385112,-10.07748699,-21.22919273,0.147472516,-113.3785629,-22.94607162,0,9.232435076,-14.55676937
0,0,1105,8.797241936,-10.10962963,-20.69424248,0.089320652,-107.428299,-22.9413166,0,9.242804857,-16.45244598
0,0,1106,8.811175169,-10.13404751,-20.16317558,-0.032437734,-101.4803543,-22.93651199,0,9.254108129,-18.34931946
0,0,1107,8.825212878,-10.1512537,-19.63546181,-0.217078105,-95.53278351,-22.93163109,0,9.266302431,-20.2474308
0,0,1108,8.839364053,-10.16361332,-19.10954475,-0.43734774,-89.58708191,-22.92666626,0,9.279134424,-22.14676094
0,0,1109,8.853483194,-10.17462063,-18.58396721,-0.58313781,-83.64254761,-22.92176437,0,9.292082211,-24.04730797
0,0,1110,8.867640327,-10.18728924,-18.05774117,-0.704214394,-77.70413971,-22.91685677,0,9.30489526,-25.94907761
0,0,1111,8.881582271,-10.20530987,-17.53005028,-0.778891921,-71.77645874,-22.91219711,0,9.31693275,-27.85209846
0,0,1112,8.895435753,-10.23063564,-17.00043678,-0.82894659,-65.85340881,-22.90765572,0,9.328124478,-29.75639153
0,0,1113,8.909193118,-10.26430416,-16.46872711,-0.848264575,-59.93528748,-22.90323639,0,9.338369706,-31.6619091
0,0,1114,8.922743714,-10.3068409,-15.93493748,-0.825320899,-54.02008057,-22.89904594,0,9.347525832,-33.56869507
0,0,1115,8.936264899,-10.35716152,-15.39912224,-0.768474042,-48.10039139,-22.89490318,0,9.355909306,-35.47673035
0,0,1116,8.94957545,-10.41246414,-14.86190796,-0.698261142,-42.18016815,-22.89098549,0,9.3636486,-37.38598633
0,0,1117,8.963009126,-10.46879578,-14.3239994,-0.68264991,-36.25671768,-22.88695526,0,9.37148702,-39.29648972
0,0,1118,8.976440017,-10.52232552,-13.78659248,-0.746391892,-30.33127594,-22.88293457,0,9.379674337,-41.20823669
0,0,1119,8.990034037,-10.56931782,-13.25159168,-0.796744764,-24.40335464,-22.87875366,0,9.388723263,-43.12121964
0,0,1120,9.003619498,-10.60788727,-12.72062588,-0.846465826,-18.4746685,-22.87458038,0,9.398618362,-45.03540039
0,0,1121,9.017174619,-10.63861847,-12.19418335,-0.866163492,-12.54516029,-22.8704319,0,9.40925868,-46.95082092
0,0,1122,9.030817568,-10.66315079,-11.67107105,-0.876469016,-6.611808777,-22.86618233,0,9.420590929,-48.86745834
0,0,1123,9.044305249,-10.68453026,-11.14927864,-0.870181799,-0.678928792,-22.86206627,0,9.432076488,-50.78531265
0,0,1124,9.05782372,-10.70662498,-10.62724781,-0.851937652,5.265594959,-22.85788918,0,9.443537147,-52.704422
0,0,1125,9.070935335,-10.73269081,-10.10380363,-0.83696264,11.21096611,-22.8540802,0,9.454235764,-54.62474442
0,0,1126,9.083850948,-10.7660141,-9.578363419,-0.817914963,17.15860748,-22.85042,0,9.464089479,-56.54628372
0,0,1127,9.09640757,-10.80847836,-9.050583839,-0.818860948,23.11891556,-22.84706306,0,9.472781264,-58.46904373
0,0,1128,9.108552841,-10.86118889,-8.520252228,-0.85869056,29.07901192,-22.84405327,0,9.480186113,-60.3930397
0,0,1129,9.120375543,-10.92355537,-7.987442017,-0.966007054,35.04510117,-22.84129333,0,9.486480349,-62.31830978
0,0,1130,9.131930127,-10.99348927,-7.452349186,-1.061722159,41.02104568,-22.83872032,0,9.491937518,-64.24480438
0,0,1131,9.143225506,-11.06754971,-6.915357113,-1.134875298,47.00149155,-22.83631897,0,9.496890941,-66.17254639
0,0,1132,9.154477545,-11.1408577,-6.377188206,-1.163412452,52.98523712,-22.83387566,0,9.501979947,-68.10153961
0,0,1133,9.165463658,-11.20843792,-5.839046955,-1.1520679,58.97399139,-22.83161736,0,9.50738354,-70.03174591
0,0,1134,9.176541092,-11.26679325,-5.303006649,-1.106718063,64.96520996,-22.82919121,0,9.51371553,-71.9631958
0,0,1135,9.187464375,-11.31539631,-4.77115202,-1.039783001,70.96278381,-22.82684708,0,9.520738685,-73.89585876
0,0,1136,9.198363779,-11.35554695,-4.244249344,-0.909351587,76.96045685,-22.82445908,0,9.528451581,-75.82974243
0,0,1137,9.209215083,-11.38979912,-3.721356869,-0.725018859,82.96430206,-22.82205582,0,9.536609515,-77.76486206
0,0,1138,9.219816681,-11.42215347,-3.199963093,-0.611464202,88.89286041,-22.81984329,0,9.544687927,-79.70118713
0,0,1139,9.23013863,-11.45639896,-2.678470373,-0.563913226,94.82187653,-22.81785583,0,9.552361183,-81.63874817
0,0,1140,9.240147171,-11.4963274,-2.155650139,-0.565393925,100.7535858,-22.81613159,0,9.559309757,-83.5775528
0,0,1141,9.249850167,-11.54446793,-1.630812287,-0.609572411,106.6847229,-22.81466675,0,9.565363474,-85.51758575
0,0,1142,9.259359026,-11.60240078,-1.103501558,-0.702514946,112.6172333,-22.81335258,0,9.57053803,-87.45885468
0,0,1143,9.268704709,-11.67089272,-0.573542714,-0.836655676,118.5499115,-22.81216049,0,9.574838901,-89.40139008
0,0,1144,9.277710272,-11.74925613,-0.040883385,-0.926234484,124.482193,-22.81126976,0,9.578176308,-91.34519196
0,0,1145,9.286664168,-11.83488369,0.494133353,-0.976788938,130.4156189,-22.81039429,0,9.581060652,-93.29024506
0,0,1146,9.295484823,-11.92251205,1.03111732,-1.004408956,136.3491058,-22.809618,0,9.583801107,-95.23655701
0,0,1147,9.304151698,-12.00605202,1.569167256,-0.997740924,142.283493,-22.80896378,0,9.586792266,-97.18408966
0,0,1148,9.312939893,-12.08132267,2.106842756,-0.978124082,148.2213287,-22.80815887,0,9.590565406,-99.13285065
0,0,1149,9.321523692,-12.14509296,2.641144037,-0.938284457,154.1615448,-22.80753136,0,9.594972295,-101.0828552
0,0,1150,9.330119069,-12.19812012,3.169087172,-0.87485522,160.1028442,-22.8068676,0,9.600143827,-103.0340881
0,0,1151,9.338611297,-12.24234009,3.689987898,-0.831557393,166.046524,-22.80628395,0,9.605814694,-104.9865494
0,0,1152,9.347001001,-12.28130531,4.207026482,-0.823884428,172.00177,-22.8057785,0,9.6117435,-106.9402161
0,0,1153,9.355221323,-12.31919098,4.722981453,-0.877076685,178.0062561,-22.80541611,0,9.617593501,-108.8951263
0,0,1154,9.363192053,-12.36054516,5.240067482,-0.974932671,-175.9741211,-22.80527496,0,9.623001852,-110.8512421
0,0,1155,9.370995105,-12.40842533,5.758936405,-1.04013443,-169.9479065,-22.80527115,0,9.627870339,-112.8086243
0,0,1156,9.378321387,-12.46559429,6.280434132,-1.091826439,-163.9203644,-22.80571175,0,9.63173741,-114.7672577
0,0,1157,9.38538442,-12.5334425,6.80489397,-1.122421265,-157.891098,-22.80638123,0,9.634757195,-116.7271118
0,0,1158,9.392296636,-12.61282825,7.332491398,-1.132682323,-151.8591919,-22.80716515,0,9.637022761,-118.6882095
0,0,1159,9.39885957,-12.70316792,7.863107681,-1.123562932,-145.824585,-22.80825996,0,9.638406049,-120.6505661
0,0,1160,9.405208541,-12.80026054,8.39663887,-1.110680819,-139.7876282,-22.80952835,0,9.639313673,-122.6141663
0,0,1161,9.41151839,-12.89770794,8.932589531,-1.076048732,-133.7490234,-22.81079292,0,9.64028987,-124.5790176
0,0,1162,9.417507878,-12.98916149,9.470346451,-1.044469118,-127.7083664,-22.81233025,0,9.641387231,-126.5451279
0,0,1163,9.423351085,-13.06862545,10.00823116,-0.981066763,-121.6647644,-22.81396103,0,9.643066861,-128.5124817
0,0,1164,9.429132449,-13.1348505,10.54294491,-0.929375052,-115.6166611,-22.81559563,0,9.645439014,-130.4811096
0,0,1165,9.434837224,-13.18910789,11.0697546,-0.908739328,-109.5642853,-22.81724358,0,9.648391102,-132.450943
0,0,1166,9.440477367,-13.23504639,11.58782482,-0.718833745,-103.5068817,-22.81888771,0,9.651728683,-134.4220428
0,0,1167,9.445959932,-13.27725697,12.10147762,-0.514761686,-97.42690277,-22.82061577,0,9.655117964,-136.3943634
0,0,1168,9.451186251,-13.32042122,12.61441708,-0.306563318,-91.32843781,-22.82252121,0,9.658225668,-138.3679047
0,0,1169,9.455981359,-13.36931133,13.12923241,-0.122827895,-85.21765137,-22.82477379,0,9.660647644,-140.3427124
0,0,1170,9.460500267,-13.42739582,13.64686394,0.062272187,-79.10374451,-22.82721329,0,9.66238328,-142.3187408
0,0,1171,9.464778819,-13.49752998,14.16783714,0.363313496,-72.98486328,-22.82979965,0,9.663352725,-144.2960205
0,0,1172,9.46882444,-13.58107281,14.69271374,0.617481112,-66.86277008,-22.83252525,0,9.663528893,-146.2745667
0,0,1173,9.472483431,-13.67783737,15.2218008,0.801981628,-60.73479462,-22.83554459,0,9.662802263,-148.254364
0,0,1174,9.476136148,-13.78533077,15.75516987,0.914208889,-54.6007309,-22.83847809,0,9.661701315,-150.2354279
0,0,1175,9.479455325,-13.89789963,16.29297829,0.96740216,-48.46446228,-22.84165382,0,9.660172264,-152.2177734
0,0,1176,9.482802243,-14.0054369,16.83525467,0.954500496,-42.32777405,-22.8447113,0,9.659008426,-154.2013702
0,0,1177,9.486032742,-14.10031414,17.38190842,0.901564777,-36.1751976,-22.84779549,0,9.658354653,-156.186264
0,0,1178,9.489164781,-14.18071461,17.93243217,0.847008049,-30.02085304,-22.85088921,0,9.658263514,-158.1724396
0,0,1179,9.492183898,-14.24694061,18.4850235,0.812470019,-23.85853958,-22.85400772,0,9.658673899,-160.1599121
0,0,1180,9.495064185,-14.3024435,19.03012657,0.808904409,-17.69427109,-22.85717773,0,9.659399467,-162.1486053
0,0,1181,9.497719924,-14.35220909,19.53578568,0.829044461,-11.52726841,-22.86048508,0,9.660147388,-164.1385651
0,0,1182,9.500295367,-14.40180969,20.03917503,0.859555781,-5.361263275,-22.86378288,0,9.660843786,-166.129776
0,0,1183,9.502573595,-14.45638847,20.54603386,0.89813745,0.805424273,-22.86728477,0,9.66107995,-168.1221924
0,0,1184,9.504541775,-14.52029705,21.05729103,0.951154292,6.975001335,-22.87100029,0,9.660690576,-170.1158752
0,0,1185,9.506309143,-14.59697723,21.57374763,1.005270004,13.14299488,-22.87481689,0,9.659676304,-172.1107941
0,0,1186,9.507716001,-14.68972588,22.09540749,1.057922125,19.31402969,-22.87889099,0,9.657785908,-174.1069336
0,0,1187,9.508837254,-14.80059052,22.62241745,1.089078426,25.48634338,-22.88314438,0,9.655060325,-176.1043549
0,0,1188,9.509700123,-14.92926121,23.1548481,1.041518688,31.65897179,-22.88754654,0,9.651584008,-178.1030426
0,0,1189,9.510495862,-15.07205486,23.69274902,0.884133995,37.83480072,-22.89190292,0,9.647717256,179.8969879
0,0,1190,9.511062863,-15.21817398,24.23592758,0.729683578,44.01205063,-22.89637184,0,9.643674185,177.8957672
0,0,1191,9.511568239,-15.35316467,24.78449631,0.624539495,50.1813736,-22.90078545,0,9.640060393,175.8932495
0,0,1192,9.512015784,-15.47054958,25.33817291,0.55291909,56.34949875,-22.90514946,0,9.637031656,173.8894043
0,0,1193,9.512316487,-15.56923008,25.8964138,0.496636361,62.50970078,-22.90956497,0,9.634483894,171.8843079
0,0,1194,9.512554906,-15.65313435,26.45870781,0.444426268,68.65995789,-22.9139595,0,9.63235219,169.8779144
0,0,1195,9.512682083,-15.72727013,27.02308655,0.391937852,74.80728149,-22.91839409,0,9.630423998,167.870224
0,0,1196,9.512712004,-15.79847908,27.58150482,0.330847412,80.95315552,-22.92286682,0,9.628513349,165.8613129
0,0,1197,9.512557564,-15.87222385,28.11116028,0.270271331,87.09772491,-22.92747688,0,9.626383384,163.8511047
0,0,1198,9.512331932,-15.95458508,28.63271904,0.179387376,93.24226379,-22.93212318,0,9.623991728,161.8396149
0,0,1199,9.511902226,-16.04932022,29.15590286,0.032804109,99.38965607,-22.93695068,0,9.621122143,159.8268433
0,0,1200,9.511465539,-16.16137505,29.68268776,0.045737311,105.537056,-22.94177437,0,9.61786909,157.8127747
0,0,1201,9.510812291,-16.29451752,30.2137413,0.140222564,111.6881256,-22.94681358,0,9.613964843,155.7974396
0,0,1202,9.510242457,-16.45456505,30.74911499,0.180865169,117.8401337,-22.95176888,0,9.609619758,153.7808228
0,0,1203,9.509548255,-16.64870262,31.28915787,0.227164626,123.9950485,-22.95684624,0,9.60453317,151.7629089
0,0,1204,9.509067402,-16.86963844,31.83378792,0.238510102,130.1513367,-22.96170616,0,9.599291775,149.7436676
0,0,1205,9.508510099,-17.08006859,32.38275146,0.24179332,136.3093414,-22.96663666,0,9.594424525,147.7231903
0,0,1206,9.508111068,-17.2560463,32.93645096,0.23831664,142.4672699,-22.97140121,0,9.590581194,145.701416
0,0,1207,9.507765521,-17.39909172,33.49429703,0.241461977,148.6275482,-22.97610283,0,9.587538847,143.67836
